체험,사이트제목,성별,연령,직업,소득,결혼,자녀,주거,시도,구,동,자동차
산림체험프로그램,<횡성가볼만한곳>국립횡성숲체원;횡성여행횡성힐링여행지/숲속산책로가예쁜장소/산림체험교육프로그램/가족여행커플여행추천,F,3,,,      ,          ,,인천,서구,왕길동,
숲체험교육확동,작은손마켓놀이숲체험유치원즐거워요,F,4,"서비스직 (요식업, 숙박업, 미용실종업원)",100~199만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,중랑구,망우3동,
숲체험교육확동,군산서초등학교숲체험운영,F,3,"전문직 (의사, 판검사, 예술가, 종교인)","1,000만원 이상",아니오,          ,아파트/ 주상복합,부산,사하구,당리동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)"
숲체험교육확동,군산서초등학교숲체험운영,M,3,"교직 (교사, 유치원교사, 학원강사)",200~299만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,금천구,시흥4동,
숲체험교육확동,[봉화]힐빙스테이4기/봉화가족체험프로그램/봉화춘양목숲힐빙프로그램/봉화가족캠프/춘양목숲체험교육/봉화힐빙스테이,F,4,"판매직 (상점점원, 보험설계사, 노점상)",100~199만원,아니오,          ,기타 ,서울,관악구,서림동,
산림체험프로그램,<횡성가볼만한곳>국립횡성숲체원;횡성여행횡성힐링여행지/숲속산책로가예쁜장소/산림체험교육프로그램/가족여행커플여행추천,F,4,"교직 (교사, 유치원교사, 학원강사)",700~799만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,김포시,북변동,
숲체험교육확동,2018년학술림숲체험교육,F,4,"학생 (초중고학생, 대학생, 대학원생)",600~699만원,아니오,          ,연립주택/ 다세대/ 빌라,인천,계양구,계산1동,
숲체험교육확동,서울숲숲체험교육활동다녀왔어요_레고시티리포터챌린지,F,4,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,성동구,행당2동,
숲체험프로그램,2018찾아가는숲체험프로그램안내,F,4,"교직 (교사, 유치원교사, 학원강사)",200~299만원,아니오,          ,아파트/ 주상복합,경기,화성시,향남읍,
숲체험프로그램,인천야간숲체험프로그램,F,4,"판매직 (상점점원, 보험설계사, 노점상)",300~399만원,예    ,자녀 있음 ,아파트/ 주상복합,경북,구미시,고아읍,"준대형차 (그랜저, K7, 알페온, 캠리급, 파사트급 등)"
숲체험프로그램,"부산시,‘생애주기별숲체험프로그램’운영",F,3,"교직 (교사, 유치원교사, 학원강사)",500~599만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,용인시 기흥구,신갈동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)"
숲체험프로그램,"청주시숲체험프로그램;4월부터10월까지행복한생태체험,토요가족숲나들이등",F,3,"주부 (전업주부, 파트타임 근무 주부)",800~899만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,구로구,고척2동,"준중형SUV (투싼, 스포티지, QM5, 티구안급 등)"
숲체험프로그램,"아이랑갈만한곳,양평쉬자파크유아숲체험프로그램",F,3,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,예    ,자녀 없음 ,아파트/ 주상복합,경남,양산시,동면,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)"
숲체험교육확동,숲체험교육활동숲에만집중하다,F,3,기타 ,200~299만원,아니오,          ,기타 ,경북,포항시 남구,대도동,"경차 (모닝, 스파크 등)"
숲체험프로그램,2018찾아가는숲체험프로그램안내,F,3,"교직 (교사, 유치원교사, 학원강사)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,용인시 기흥구,마북동,
숲체험프로그램,핸드폰OFF숲체험ON-청소년힐링숲체험프로그램(자원봉사시간인정),M,4,"사무직 (일반사무직, 공무원, 직업군인)",600~699만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,서울,광진구,중곡2동,"MPV (카니발, 올란도, 피카소급, 오딧세이 등)"
숲체험프로그램,인천야간숲체험프로그램,F,3,"전문직 (의사, 판검사, 예술가, 종교인)",600~699만원,예    ,자녀 있음 ,아파트/ 주상복합,충북,음성군,맹동면,"준중형차 (아반떼, K3, 크루즈, 제타급 등)"
숲체험교육확동,[대구북구복현동산격동검단동코스트코근처어린이집유치원]<숲은늘~즐거워요??대구숲체험>교육으로행복한세상을만들어가는사회복지법인나래영재어린이집,F,5,,,      ,          ,,서울,동대문구,전농동,
숲체험교육확동,[대구북구복현동산격동검단동코스트코근처어린이집유치원]<숲은늘~즐거워요??대구숲체험>교육으로행복한세상을만들어가는사회복지법인나래영재어린이집,F,3,"주부 (전업주부, 파트타임 근무 주부)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,부산,해운대구,우2동,"준중형SUV (투싼, 스포티지, QM5, 티구안급 등)"
숲체험교육확동,"유아숲체험도함께,국립칠곡숲체원",F,2,"사무직 (일반사무직, 공무원, 직업군인)","1,000만원 이상",아니오,          ,아파트/ 주상복합,서울,송파구,잠실동,"준중형SUV (투싼, 스포티지, QM5, 티구안급 등)"
숲체험프로그램,핸드폰OFF숲체험ON-청소년힐링숲체험프로그램(자원봉사시간인정),F,2,"사무직 (일반사무직, 공무원, 직업군인)","1,000만원 이상",아니오,          ,아파트/ 주상복합,서울,송파구,잠실동,"준중형SUV (투싼, 스포티지, QM5, 티구안급 등)"
숲체험교육확동,"초등4학년숲체험,지리산경남환경교육원자연환경해설사활동~경남체험/생태체험/청아생태농장/숲해설/고성초등학교",F,3,"서비스직 (요식업, 숙박업, 미용실종업원)",100~199만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,서초구,양재2동,
숲체험프로그램,핸드폰OFF숲체험ON-청소년힐링숲체험프로그램(자원봉사시간인정),F,3,"교직 (교사, 유치원교사, 학원강사)",300~399만원,아니오,          ,단독주택,경기,수원시 팔달구,우만1동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
산림체험프로그램,맑은누리청소년방과후아카데미10월주말체험프로그램:산림문화체험-숲의가을을만들다.,F,5,기타 ,200~299만원,예    ,자녀 있음 ,단독주택,광주,북구,우산동,
숲체험교육확동,숲체험교육사업단단체참가자모집에국가유공자단체포함,F,4,"교직 (교사, 유치원교사, 학원강사)",200~299만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,서울,노원구,공릉2동,
숲체험교육확동,영남대학교숲체험교육사업,F,4,"전문직 (의사, 판검사, 예술가, 종교인)",600~699만원,아니오,          ,단독주택,서울,성북구,성북동1가,"준중형차 (아반떼, K3, 크루즈, 제타급 등)"
숲체험교육확동,군산서초등학교숲체험운영,F,2,"사무직 (일반사무직, 공무원, 직업군인)",800~899만원,아니오,          ,아파트/ 주상복합,전남,무안군,삼향면,
숲체험교육확동,영남대학교숲체험교육사업,F,3,"기능직 (자동차정비, 운전기사, 안경사, 택시기사)","1,000만원 이상",아니오,          ,단독주택,서울,강북구,미아동,
숲체험프로그램,"아이랑갈만한곳,양평쉬자파크유아숲체험프로그램",F,3,"주부 (전업주부, 파트타임 근무 주부)",600~699만원,예    ,자녀 있음 ,아파트/ 주상복합,경북,김천시,구성면,"경차 (모닝, 스파크 등)"
산림체험프로그램,<횡성가볼만한곳>국립횡성숲체원;횡성여행횡성힐링여행지/숲속산책로가예쁜장소/산림체험교육프로그램/가족여행커플여행추천,F,3,,,      ,          ,,전북,전주시 완산구,중동,
산림복합체험프로그램,"[소상공인연합신문]증평군,좌구산숲명상의집가을철산림복합프로그램체험객인기",F,4,"주부 (전업주부, 파트타임 근무 주부)",500~599만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,서울,성북구,성북동,
산림복합체험프로그램,"[소상공인연합신문]증평군,좌구산숲명상의집가을철산림복합프로그램체험객인기",F,5,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,아니오,          ,아파트/ 주상복합,부산,서구,토성동2가,
숲체험교육확동,[봉화]힐빙스테이4기/봉화가족체험프로그램/봉화춘양목숲힐빙프로그램/봉화가족캠프/춘양목숲체험교육/봉화힐빙스테이,F,3,"주부 (전업주부, 파트타임 근무 주부)",300~399만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,충남,당진군,당진읍,
숲체험교육확동,영남대학교숲체험교육사업,F,3,"전문직 (의사, 판검사, 예술가, 종교인)","1,000만원 이상",예    ,자녀 있음 ,아파트/ 주상복합,서울,강남구,일원2동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
숲체험교육확동,[대구북구복현동산격동검단동코스트코근처어린이집유치원]<숲은늘~즐거워요??대구숲체험>교육으로행복한세상을만들어가는사회복지법인나래영재어린이집,F,2,무직,500~599만원,아니오,          ,아파트/ 주상복합,경기,수원시 영통구,매탄1동,
숲체험교육확동,영남대학교숲체험교육사업,F,4,"주부 (전업주부, 파트타임 근무 주부)",400~499만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,인천,남구,용현동,
숲체험교육확동,[동암/꼬마성어린이집]의교육활동:숲체험을소개합니다,F,3,"사무직 (일반사무직, 공무원, 직업군인)",700~799만원,아니오,          ,오피스텔,인천,부평구,부평5동,
숲체험프로그램,예약안내및숲체험프로그램후기,F,3,"사무직 (일반사무직, 공무원, 직업군인)",700~799만원,아니오,          ,오피스텔,인천,부평구,부평5동,
숲체험교육확동,군산서초등학교숲체험운영,F,3,"자영업 (도소매업, 숙박업, 미용업)",200~299만원,예    ,자녀 없음 ,연립주택/ 다세대/ 빌라,서울,강서구,화곡1동,
숲체험교육확동,숲체험교육사업단단체참가자모집에국가유공자단체포함,F,3,"학생 (초중고학생, 대학생, 대학원생)",100만원 미만,아니오,          ,단독주택,전남,장흥군,장흥읍,
산림체험프로그램,<횡성가볼만한곳>국립횡성숲체원;횡성여행횡성힐링여행지/숲속산책로가예쁜장소/산림체험교육프로그램/가족여행커플여행추천,F,2,"전문직 (의사, 판검사, 예술가, 종교인)","1,000만원 이상",아니오,          ,아파트/ 주상복합,서울,관악구,서원동,
숲체험프로그램,핸드폰OFF숲체험ON-청소년힐링숲체험프로그램(자원봉사시간인정),F,2,"주부 (전업주부, 파트타임 근무 주부)",100~199만원,예    ,자녀 있음 ,아파트/ 주상복합,전북,군산시,미장동,"대형차 (제너시스, BMW5급 등)"
숲체험프로그램,예약안내및숲체험프로그램후기,F,5,"사무직 (일반사무직, 공무원, 직업군인)",500~599만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,서울,은평구,녹번동,
산림복합체험프로그램,"[소상공인연합신문]증평군,좌구산숲명상의집가을철산림복합프로그램체험객인기",M,3,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,강남구,대치1동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)"
산림체험프로그램,<횡성가볼만한곳>국립횡성숲체원;횡성여행횡성힐링여행지/숲속산책로가예쁜장소/산림체험교육프로그램/가족여행커플여행추천,F,3,,,      ,          ,,경기,평택시,합정동,
산림체험프로그램,맑은누리청소년방과후아카데미10월주말체험프로그램:산림문화체험-숲의가을을만들다.,M,3,,,      ,          ,,서울,동작구,동작동,
산림체험프로그램,<횡성가볼만한곳>국립횡성숲체원;횡성여행횡성힐링여행지/숲속산책로가예쁜장소/산림체험교육프로그램/가족여행커플여행추천,M,3,,,      ,          ,,서울,동작구,동작동,
숲체험교육확동,숲체험교육활동숲에만집중하다,F,2,,,      ,          ,,서울,영등포구,당산동5가,
숲체험교육확동,"아산교육지원청,초등학생대상숲체험교육운영",F,4,,,      ,          ,,부산,남구,문현동,
산림체험프로그램,맑은누리청소년방과후아카데미10월주말체험프로그램:산림문화체험-숲의가을을만들다.,M,3,,,      ,          ,,경기,고양시 덕양구,행신동,
숲체험교육확동,영남대학교숲체험교육사업,F,5,,,      ,          ,,서울,강서구,우장산동,
산림복합체험프로그램,편백나무숲키즈카페산림복합체험센터,F,2,,,      ,          ,,서울,도봉구,창3동,
숲체험교육확동,산림복지취약계충에게숲체험교육운영,F,3,"주부 (전업주부, 파트타임 근무 주부)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,군포시,부곡동,"중형차 (쏘나타, K5, 말리부, 골프급 등)"
산림복합체험프로그램,편백나무숲키즈카페산림복합체험센터,F,2,,,      ,          ,,서울,성북구,하월곡동,
